0.126581187,,,,0.571501214
0.109335794,,,,0.632733481
0.288687884,,,,0.063040054
0.130892535,,,,
0.111922603,,,,
0.484423098,,,,
0.139515232,,,,
0.226604468,,,,
0.315418244,,,,
0.111060333,,,,
0.735343571,,,,
0.782768403,,,,
0.958128185,,,,
0.845705466,,,,
0.280927457,,,,
0.715511369,,,,
0.477524941,,,,
0.439585076,,,,
0.343010873,,,,
0.27316703,,,,
0.586170919,,,,
0.871728764,,,,
0.816509015,,,,
0.530123391,,,,
0.306795547,,,,
0.161071974,,,,
0.156760625,,,,
0.224879929,,,,
0.174006019,,,,
0.070533659,,,,
0.17055694,,,,
0.214532693,,,,
0.48097402,,,,
0.58444638,,,,
0.762936201,,,,
0.630146672,,,,
0.66205065,,,,
0.413716986,,,,
0.598242694,,,,
0.537021548,,,,
0.539608357,,,,
0.30075966,,,,
0.757762583,,,,
0.620661706,,,,
0.053288265,,,,
0.279202918,,,,
0.348184491,,,,
0.336974986,,,,
0.189526873,,,,
0.240400783,,,,
0.149862468,,,,
0.310244626,,,,
0.080018625,,,,
0.307657817,,,,
0.258508446,,,,
0,,,,
0.255059367,,,,
0.236951704,,,,
0.288687884,,,,
0.032421339,,,,
0.312831435,,,,
0.40336975,,,,
0.704301863,,,,
0.681882852,,,,
0.76552301,,,,
0.747415347,,,,
0.708613212,,,,
0.66205065,,,,
0.697403706,,,,
0.79052883,,,,
0.707750942,,,,
0.785355212,,,,
0.81901822,,,,
0.595655885,,,,
0.63532029,,,,
0.787079751,,,,
0.811611323,,,,
0.783630673,,,,
0.777594785,,,,
0.844282721,,,,
0.788804291,,,,
0.817172963,,,,
0.757762583,,,,
0.694816897,,,,
0.537883818,,,,
0.680158313,,,,
0.606003121,,,,
0.518051615,,,,
0.666361998,,,,
0.596518155,,,,
0.653427953,,,,
0.618937166,,,,
0.485285368,,,,
0.669811077,,,,
0.553404672,,,,
0.817828288,,,,
0.892130065,,,,
0.565476447,,,,
0.782768403,,,,
0.768109819,,,,
0.7913911,,,,
0.433549188,,,,
0.638769369,,,,
0.535297009,,,,
0.914040337,,,,
0.911694963,,,,
0.717235908,,,,
0.549093323,,,,
0.682745122,,,,
0.604278582,,,,
0.700852785,,,,
0.512877997,,,,
0.559440559,,,,
0.336974986,,,,
0.627559863,,,,
0.482698559,,,,
0.640493908,,,,
0.45424366,,,,
0.358531727,,,,
0.446483233,,,,
0.577548222,,,,
0.473213593,,,,
0.668086537,,,,
0.488734447,,,,
0.546506514,,,,
0.488734447,,,,
0.732756762,,,,
0.487872177,,,,
0.462866357,,,,
0.43010011,,,,
0.736205841,,,,
0.735343571,,,,
0.71378683,,,,
0.7913911,,,,
0.808636493,,,,
0.762936201,,,,
0.668086537,,,,
0.230915817,,,,
0.14468885,,,,
0.191251412,,,,
0.175730558,,,,
0.142964311,,,,
0.218844041,,,,
0.329214559,,,,
0.321454132,,,,
0.128305726,,,,
0.055875074,,,,
0.864701267,,,,
0.860450277,,,,
0.744828538,,,,
0.85441439,,,,
0.872979055,,,,
0.889776069,,,,
0.881601752,,,,
0.861622964,,,,
0.906719668,,,,
0.984151484,,,,
0.908608038,,,,
0.734481302,,,,
0.802600605,,,,
0.574099144,,,,
0.859363817,,,,
0.73965492,,,,
0.405956559,,,,
0.778457055,,,,
0.873142887,,,,
0.587033189,,,,
0.459417278,,,,
0.700852785,,,,
0.862036853,,,,
0.768972088,,,,
0.709475481,,,,
0.804325145,,,,
0.752588965,,,,
0.649116605,,,,
0.777594785,,,,
0.793977909,,,,
0.787942021,,,,
0.975778845,,,,
0.945426953,,,,
0.706888672,,,,
0.599967234,,,,
0.644805256,,,,
0.406818829,,,,
1,,,,
0.800876066,,,,
0.616350357,,,,
0.595655885,,,,
0.808636493,,,,
0.759487122,,,,
0.708613212,,,,
0.806911954,,,,
0.856682159,,,,
0.706888672,,,,
0.867357057,,,,
0.782768403,,,,
0.742241729,,,,
0.794840178,,,,
0.812266648,,,,
0.192975951,,,,
0.338699525,,,,
0.443896424,,,,
0.445620964,,,,
0.839729937,,,,
0.928543713,,,,
0.806049684,,,,
0.857992809,,,,
0.432686919,,,,
0.168832401,,,,
0.177455097,,,,
0.123132108,,,,
0.748277616,,,,
0.725858605,,,,
0.743966268,,,,
